IndicatorType,CountryName,MarketName,CurrencyCode,Date,Value,SourceOfTheData
Official,Syrian Arab Republic,,SYP,12/10/2015,220.75,Trading Economics
Official,Syrian Arab Republic,,SYP,13/10/2015,221,Trading Economics
Official,Syrian Arab Republic,,SYP,14/10/2015,220.85,Trading Economics
Official,Syrian Arab Republic,,SYP,15/10/2015,221.14,Trading Economics
Official,Syrian Arab Republic,,SYP,16/10/2015,220.75,Trading Economics
Official,Syrian Arab Republic,,SYP,19/10/2015,220.75,Trading Economics
Official,Syrian Arab Republic,,SYP,20/10/2015,221,Trading Economics
Official,Syrian Arab Republic,,SYP,21/10/2015,221.22,Trading Economics
Official,Syrian Arab Republic,,SYP,22/10/2015,220.28,Trading Economics
Official,Syrian Arab Republic,,SYP,23/10/2015,220,Trading Economics
Official,Syrian Arab Republic,,SYP,26/10/2015,220.33,Trading Economics
Official,Syrian Arab Republic,,SYP,27/10/2015,220.3,Trading Economics
Official,Syrian Arab Republic,,SYP,28/10/2015,220.55,Trading Economics
Official,Syrian Arab Republic,,SYP,29/10/2015,220.55,Trading Economics
Official,Syrian Arab Republic,,SYP,30/10/2015,220.5,Trading Economics
Official,Syrian Arab Republic,,SYP,02/11/2015,220.8,Trading Economics
Official,Syrian Arab Republic,,SYP,03/11/2015,221.08,Trading Economics
Official,Syrian Arab Republic,,SYP,04/11/2015,221.03,Trading Economics
Official,Syrian Arab Republic,,SYP,05/11/2015,221.27,Trading Economics
Official,Syrian Arab Republic,,SYP,06/11/2015,221,Trading Economics
Official,Syrian Arab Republic,,SYP,09/11/2015,220.9,Trading Economics
Official,Syrian Arab Republic,,SYP,10/11/2015,220.8,Trading Economics
Official,Syrian Arab Republic,,SYP,11/11/2015,220.75,Trading Economics
Official,Syrian Arab Republic,,SYP,12/11/2015,220.75,Trading Economics
Official,Syrian Arab Republic,,SYP,13/11/2015,220.75,Trading Economics
Official,Syrian Arab Republic,,SYP,16/11/2015,220.75,Trading Economics
Official,Syrian Arab Republic,,SYP,17/11/2015,220.72,Trading Economics
Official,Syrian Arab Republic,,SYP,18/11/2015,220.65,Trading Economics
Official,Syrian Arab Republic,,SYP,19/11/2015,220.6,Trading Economics
Official,Syrian Arab Republic,,SYP,20/11/2015,220.5,Trading Economics
Official,Syrian Arab Republic,,SYP,23/11/2015,220.4,Trading Economics
Official,Syrian Arab Republic,,SYP,24/11/2015,220.55,Trading Economics
Official,Syrian Arab Republic,,SYP,25/11/2015,220.5,Trading Economics
Official,Syrian Arab Republic,,SYP,26/11/2015,220.5,Trading Economics
Official,Syrian Arab Republic,,SYP,27/11/2015,220.5,Trading Economics
Official,Syrian Arab Republic,,SYP,30/11/2015,220.64,Trading Economics
Official,Syrian Arab Republic,,SYP,01/12/2015,220.55,Trading Economics
Official,Syrian Arab Republic,,SYP,02/12/2015,220.5,Trading Economics
Official,Syrian Arab Republic,,SYP,03/12/2015,220.5,Trading Economics
Official,Syrian Arab Republic,,SYP,04/12/2015,220.5,Trading Economics
Official,Syrian Arab Republic,,SYP,07/12/2015,220.5,Trading Economics
Official,Syrian Arab Republic,,SYP,08/12/2015,220.4,Trading Economics
Official,Syrian Arab Republic,,SYP,09/12/2015,220.35,Trading Economics
Official,Syrian Arab Republic,,SYP,10/12/2015,220.3,Trading Economics
Official,Syrian Arab Republic,,SYP,11/12/2015,220.25,Trading Economics
Official,Syrian Arab Republic,,SYP,14/12/2015,220.15,Trading Economics
Official,Syrian Arab Republic,,SYP,15/12/2015,220.1,Trading Economics
Official,Syrian Arab Republic,,SYP,16/12/2015,220,Trading Economics
Official,Syrian Arab Republic,,SYP,17/12/2015,220.1,Trading Economics
Official,Syrian Arab Republic,,SYP,18/12/2015,220,Trading Economics
Official,Syrian Arab Republic,,SYP,21/12/2015,220,Trading Economics
Official,Syrian Arab Republic,,SYP,22/12/2015,219.9,Trading Economics
Official,Syrian Arab Republic,,SYP,23/12/2015,219.85,Trading Economics
Official,Syrian Arab Republic,,SYP,24/12/2015,219.8,Trading Economics
Official,Syrian Arab Republic,,SYP,25/12/2015,219.8,Trading Economics
Official,Syrian Arab Republic,,SYP,28/12/2015,219.75,Trading Economics
Official,Syrian Arab Republic,,SYP,29/12/2015,219.7,Trading Economics
Official,Syrian Arab Republic,,SYP,30/12/2015,219.65,Trading Economics
Official,Syrian Arab Republic,,SYP,31/12/2015,219.65,Trading Economics
Official,Syrian Arab Republic,,SYP,01/01/2016,219.65,Trading Economics
Official,Syrian Arab Republic,,SYP,04/01/2016,219.65,Trading Economics
Official,Syrian Arab Republic,,SYP,05/01/2016,219.65,Trading Economics
Official,Syrian Arab Republic,,SYP,06/01/2016,219.6,Trading Economics
Official,Syrian Arab Republic,,SYP,07/01/2016,219.7,Trading Economics
Official,Syrian Arab Republic,,SYP,08/01/2016,219.65,Trading Economics
Official,Syrian Arab Republic,,SYP,11/01/2016,219.7,Trading Economics
Official,Syrian Arab Republic,,SYP,12/01/2016,220,Trading Economics
Official,Syrian Arab Republic,,SYP,13/01/2016,219.78,Trading Economics
Official,Syrian Arab Republic,,SYP,14/01/2016,219.75,Trading Economics
Official,Syrian Arab Republic,,SYP,15/01/2016,219.7,Trading Economics
Official,Syrian Arab Republic,,SYP,18/01/2016,219.68,Trading Economics
Official,Syrian Arab Republic,,SYP,19/01/2016,219.65,Trading Economics
Official,Syrian Arab Republic,,SYP,20/01/2016,219.7,Trading Economics
Official,Syrian Arab Republic,,SYP,21/01/2016,219.72,Trading Economics
Official,Syrian Arab Republic,,SYP,22/01/2016,219.7,Trading Economics
Official,Syrian Arab Republic,,SYP,25/01/2016,219.75,Trading Economics
Official,Syrian Arab Republic,,SYP,26/01/2016,219.75,Trading Economics
Official,Syrian Arab Republic,,SYP,27/01/2016,219.7,Trading Economics
Official,Syrian Arab Republic,,SYP,28/01/2016,219.75,Trading Economics
Official,Syrian Arab Republic,,SYP,29/01/2016,219.7,Trading Economics
Official,Syrian Arab Republic,,SYP,01/02/2016,219.6,Trading Economics
Official,Syrian Arab Republic,,SYP,02/02/2016,219.55,Trading Economics
Official,Syrian Arab Republic,,SYP,03/02/2016,219.65,Trading Economics
Official,Syrian Arab Republic,,SYP,04/02/2016,219.6,Trading Economics
Official,Syrian Arab Republic,,SYP,05/02/2016,219.55,Trading Economics
Official,Syrian Arab Republic,,SYP,08/02/2016,219.45,Trading Economics
Official,Syrian Arab Republic,,SYP,09/02/2016,219.4,Trading Economics
Official,Syrian Arab Republic,,SYP,10/02/2016,219.65,Trading Economics
Official,Syrian Arab Republic,,SYP,11/02/2016,219.65,Trading Economics
Official,Syrian Arab Republic,,SYP,12/02/2016,219.7,Trading Economics
Official,Syrian Arab Republic,,SYP,15/02/2016,219.65,Trading Economics
Official,Syrian Arab Republic,,SYP,16/02/2016,219.6,Trading Economics
Official,Syrian Arab Republic,,SYP,17/02/2016,219.7,Trading Economics
Official,Syrian Arab Republic,,SYP,18/02/2016,219.65,Trading Economics
Official,Syrian Arab Republic,,SYP,19/02/2016,219.75,Trading Economics
Official,Syrian Arab Republic,,SYP,22/02/2016,219.83,Trading Economics
Official,Syrian Arab Republic,,SYP,23/02/2016,219.75,Trading Economics
Official,Syrian Arab Republic,,SYP,24/02/2016,219.7,Trading Economics
Official,Syrian Arab Republic,,SYP,25/02/2016,219.68,Trading Economics
Official,Syrian Arab Republic,,SYP,26/02/2016,219.65,Trading Economics
Official,Syrian Arab Republic,,SYP,29/02/2016,219.75,Trading Economics
Official,Syrian Arab Republic,,SYP,01/03/2016,219.65,Trading Economics
Official,Syrian Arab Republic,,SYP,02/03/2016,219.55,Trading Economics
Official,Syrian Arab Republic,,SYP,03/03/2016,219.5,Trading Economics
Official,Syrian Arab Republic,,SYP,04/03/2016,219.45,Trading Economics
Official,Syrian Arab Republic,,SYP,07/03/2016,219.75,Trading Economics
Official,Syrian Arab Republic,,SYP,08/03/2016,219.65,Trading Economics
Official,Syrian Arab Republic,,SYP,09/03/2016,219.6,Trading Economics
Official,Syrian Arab Republic,,SYP,10/03/2016,219.5,Trading Economics
Official,Syrian Arab Republic,,SYP,11/03/2016,219.45,Trading Economics
Official,Syrian Arab Republic,,SYP,14/03/2016,219.4,Trading Economics
Official,Syrian Arab Republic,,SYP,15/03/2016,219.35,Trading Economics
Official,Syrian Arab Republic,,SYP,16/03/2016,219.3,Trading Economics
Official,Syrian Arab Republic,,SYP,17/03/2016,219.25,Trading Economics
Official,Syrian Arab Republic,,SYP,18/03/2016,219.2,Trading Economics
Official,Syrian Arab Republic,,SYP,21/03/2016,219.25,Trading Economics
Official,Syrian Arab Republic,,SYP,22/03/2016,219.15,Trading Economics
Official,Syrian Arab Republic,,SYP,23/03/2016,219.1,Trading Economics
Official,Syrian Arab Republic,,SYP,24/03/2016,219.05,Trading Economics
Official,Syrian Arab Republic,,SYP,25/03/2016,219.05,Trading Economics
Official,Syrian Arab Republic,,SYP,28/03/2016,218.95,Trading Economics
Official,Syrian Arab Republic,,SYP,29/03/2016,219.22,Trading Economics
Official,Syrian Arab Republic,,SYP,30/03/2016,219,Trading Economics
Official,Syrian Arab Republic,,SYP,31/03/2016,218.9,Trading Economics
Official,Syrian Arab Republic,,SYP,01/04/2016,218.8,Trading Economics
Official,Syrian Arab Republic,,SYP,04/04/2016,218.75,Trading Economics
Official,Syrian Arab Republic,,SYP,05/04/2016,218.8,Trading Economics
Official,Syrian Arab Republic,,SYP,06/04/2016,218.75,Trading Economics
Official,Syrian Arab Republic,,SYP,07/04/2016,218.7,Trading Economics
Official,Syrian Arab Republic,,SYP,08/04/2016,218.65,Trading Economics
Official,Syrian Arab Republic,,SYP,11/04/2016,218.55,Trading Economics
Official,Syrian Arab Republic,,SYP,12/04/2016,218.8,Trading Economics
Official,Syrian Arab Republic,,SYP,13/04/2016,218.88,Trading Economics
Official,Syrian Arab Republic,,SYP,14/04/2016,218.85,Trading Economics
Official,Syrian Arab Republic,,SYP,15/04/2016,218.85,Trading Economics
Official,Syrian Arab Republic,,SYP,18/04/2016,218.92,Trading Economics
Official,Syrian Arab Republic,,SYP,19/04/2016,218.75,Trading Economics
Official,Syrian Arab Republic,,SYP,20/04/2016,218.85,Trading Economics
Official,Syrian Arab Republic,,SYP,21/04/2016,218.78,Trading Economics
Official,Syrian Arab Republic,,SYP,22/04/2016,218.75,Trading Economics
Official,Syrian Arab Republic,,SYP,25/04/2016,218.75,Trading Economics
Official,Syrian Arab Republic,,SYP,26/04/2016,218.7,Trading Economics
Official,Syrian Arab Republic,,SYP,27/04/2016,218.8,Trading Economics
Official,Syrian Arab Republic,,SYP,28/04/2016,218.75,Trading Economics
Official,Syrian Arab Republic,,SYP,29/04/2016,218.83,Trading Economics
Official,Syrian Arab Republic,,SYP,02/05/2016,218.65,Trading Economics
Official,Syrian Arab Republic,,SYP,03/05/2016,218.8,Trading Economics
Official,Syrian Arab Republic,,SYP,04/05/2016,218.75,Trading Economics
Official,Syrian Arab Republic,,SYP,05/05/2016,218.87,Trading Economics
Official,Syrian Arab Republic,,SYP,06/05/2016,218.6,Trading Economics
Official,Syrian Arab Republic,,SYP,09/05/2016,218.7,Trading Economics
Official,Syrian Arab Republic,,SYP,10/05/2016,218.78,Trading Economics
Official,Syrian Arab Republic,,SYP,11/05/2016,218.76,Trading Economics
Official,Syrian Arab Republic,,SYP,12/05/2016,218.55,Trading Economics
Official,Syrian Arab Republic,,SYP,13/05/2016,218.5,Trading Economics
Official,Syrian Arab Republic,,SYP,16/05/2016,218.5,Trading Economics
Official,Syrian Arab Republic,,SYP,17/05/2016,218.5,Trading Economics
Official,Syrian Arab Republic,,SYP,18/05/2016,218.35,Trading Economics
Official,Syrian Arab Republic,,SYP,19/05/2016,218.3,Trading Economics
Official,Syrian Arab Republic,,SYP,20/05/2016,218.2,Trading Economics
Official,Syrian Arab Republic,,SYP,23/05/2016,218.1,Trading Economics
Official,Syrian Arab Republic,,SYP,24/05/2016,218.05,Trading Economics
Official,Syrian Arab Republic,,SYP,25/05/2016,218,Trading Economics
Official,Syrian Arab Republic,,SYP,26/05/2016,217.95,Trading Economics
Official,Syrian Arab Republic,,SYP,27/05/2016,217.9,Trading Economics
Official,Syrian Arab Republic,,SYP,30/05/2016,217.9,Trading Economics
Official,Syrian Arab Republic,,SYP,31/05/2016,217.85,Trading Economics
Official,Syrian Arab Republic,,SYP,01/06/2016,217.78,Trading Economics
Official,Syrian Arab Republic,,SYP,02/06/2016,217.75,Trading Economics
Official,Syrian Arab Republic,,SYP,03/06/2016,217.65,Trading Economics
Official,Syrian Arab Republic,,SYP,06/06/2016,217.65,Trading Economics
Official,Syrian Arab Republic,,SYP,07/06/2016,217.55,Trading Economics
Official,Syrian Arab Republic,,SYP,08/06/2016,217.45,Trading Economics
Official,Syrian Arab Republic,,SYP,09/06/2016,217.4,Trading Economics
Official,Syrian Arab Republic,,SYP,10/06/2016,217.35,Trading Economics
Official,Syrian Arab Republic,,SYP,13/06/2016,217.3,Trading Economics
Official,Syrian Arab Republic,,SYP,14/06/2016,217.2,Trading Economics
Official,Syrian Arab Republic,,SYP,15/06/2016,217.1,Trading Economics
Official,Syrian Arab Republic,,SYP,16/06/2016,217.05,Trading Economics
Official,Syrian Arab Republic,,SYP,17/06/2016,217,Trading Economics
Official,Syrian Arab Republic,,SYP,20/06/2016,216.95,Trading Economics
Official,Syrian Arab Republic,,SYP,21/06/2016,216.9,Trading Economics
Official,Syrian Arab Republic,,SYP,22/06/2016,216.85,Trading Economics
Official,Syrian Arab Republic,,SYP,23/06/2016,216.8,Trading Economics
Official,Syrian Arab Republic,,SYP,24/06/2016,216.7,Trading Economics
Official,Syrian Arab Republic,,SYP,27/06/2016,216.65,Trading Economics
Official,Syrian Arab Republic,,SYP,28/06/2016,216.6,Trading Economics
Official,Syrian Arab Republic,,SYP,29/06/2016,216.55,Trading Economics
Official,Syrian Arab Republic,,SYP,30/06/2016,216.5,Trading Economics
Official,Syrian Arab Republic,,SYP,01/07/2016,216.45,Trading Economics
Official,Syrian Arab Republic,,SYP,04/07/2016,216.45,Trading Economics
Official,Syrian Arab Republic,,SYP,05/07/2016,216.35,Trading Economics
Official,Syrian Arab Republic,,SYP,06/07/2016,216.3,Trading Economics
Official,Syrian Arab Republic,,SYP,07/07/2016,216.2,Trading Economics
Official,Syrian Arab Republic,,SYP,08/07/2016,216.15,Trading Economics
Official,Syrian Arab Republic,,SYP,11/07/2016,216.1,Trading Economics
Official,Syrian Arab Republic,,SYP,12/07/2016,216.05,Trading Economics
Official,Syrian Arab Republic,,SYP,13/07/2016,216,Trading Economics
Official,Syrian Arab Republic,,SYP,14/07/2016,215.95,Trading Economics
Official,Syrian Arab Republic,,SYP,15/07/2016,215.9,Trading Economics
Official,Syrian Arab Republic,,SYP,18/07/2016,215.85,Trading Economics
Official,Syrian Arab Republic,,SYP,19/07/2016,215.8,Trading Economics
Official,Syrian Arab Republic,,SYP,20/07/2016,215.75,Trading Economics
Official,Syrian Arab Republic,,SYP,21/07/2016,215.7,Trading Economics
Official,Syrian Arab Republic,,SYP,22/07/2016,215.65,Trading Economics
Official,Syrian Arab Republic,,SYP,25/07/2016,215.6,Trading Economics
Official,Syrian Arab Republic,,SYP,26/07/2016,215.55,Trading Economics
Official,Syrian Arab Republic,,SYP,27/07/2016,215.5,Trading Economics
Official,Syrian Arab Republic,,SYP,28/07/2016,215.45,Trading Economics
Official,Syrian Arab Republic,,SYP,29/07/2016,215.35,Trading Economics
Official,Syrian Arab Republic,,SYP,01/08/2016,215.3,Trading Economics
Official,Syrian Arab Republic,,SYP,02/08/2016,215.25,Trading Economics
Official,Syrian Arab Republic,,SYP,03/08/2016,215.2,Trading Economics
Official,Syrian Arab Republic,,SYP,04/08/2016,215.15,Trading Economics
Official,Syrian Arab Republic,,SYP,05/08/2016,215.1,Trading Economics
Official,Syrian Arab Republic,,SYP,08/08/2016,215.05,Trading Economics
Official,Syrian Arab Republic,,SYP,09/08/2016,215,Trading Economics
Official,Syrian Arab Republic,,SYP,10/08/2016,214.98,Trading Economics
Official,Syrian Arab Republic,,SYP,11/08/2016,214.95,Trading Economics
Official,Syrian Arab Republic,,SYP,12/08/2016,214.9,Trading Economics
Official,Syrian Arab Republic,,SYP,15/08/2016,214.88,Trading Economics
Official,Syrian Arab Republic,,SYP,16/08/2016,214.85,Trading Economics
Official,Syrian Arab Republic,,SYP,17/08/2016,214.85,Trading Economics
Official,Syrian Arab Republic,,SYP,18/08/2016,214.8,Trading Economics
Official,Syrian Arab Republic,,SYP,19/08/2016,214.78,Trading Economics
Official,Syrian Arab Republic,,SYP,22/08/2016,214.75,Trading Economics
Official,Syrian Arab Republic,,SYP,23/08/2016,214.7,Trading Economics
Official,Syrian Arab Republic,,SYP,24/08/2016,214.65,Trading Economics
Official,Syrian Arab Republic,,SYP,25/08/2016,214.58,Trading Economics
Official,Syrian Arab Republic,,SYP,26/08/2016,214.55,Trading Economics
Official,Syrian Arab Republic,,SYP,29/08/2016,214.5,Trading Economics
Official,Syrian Arab Republic,,SYP,30/08/2016,214.4,Trading Economics
Official,Syrian Arab Republic,,SYP,31/08/2016,214.4,Trading Economics
Official,Syrian Arab Republic,,SYP,01/09/2016,214.38,Trading Economics
Official,Syrian Arab Republic,,SYP,02/09/2016,214.35,Trading Economics
Official,Syrian Arab Republic,,SYP,05/09/2016,214.35,Trading Economics
Official,Syrian Arab Republic,,SYP,06/09/2016,214.25,Trading Economics
Official,Syrian Arab Republic,,SYP,07/09/2016,214.15,Trading Economics
Official,Syrian Arab Republic,,SYP,08/09/2016,214.1,Trading Economics
Official,Syrian Arab Republic,,SYP,09/09/2016,214.05,Trading Economics
Official,Syrian Arab Republic,,SYP,12/09/2016,214,Trading Economics
Official,Syrian Arab Republic,,SYP,13/09/2016,214,Trading Economics
Official,Syrian Arab Republic,,SYP,14/09/2016,213.95,Trading Economics
Official,Syrian Arab Republic,,SYP,15/09/2016,213.95,Trading Economics
Official,Syrian Arab Republic,,SYP,16/09/2016,213.9,Trading Economics
Official,Syrian Arab Republic,,SYP,19/09/2016,213.8,Trading Economics
Official,Syrian Arab Republic,,SYP,20/09/2016,213.75,Trading Economics
Official,Syrian Arab Republic,,SYP,21/09/2016,213.68,Trading Economics
Official,Syrian Arab Republic,,SYP,22/09/2016,213.65,Trading Economics
Official,Syrian Arab Republic,,SYP,23/09/2016,213.6,Trading Economics
Official,Syrian Arab Republic,,SYP,26/09/2016,213.45,Trading Economics
Official,Syrian Arab Republic,,SYP,27/09/2016,517.43,Trading Economics
Official,Syrian Arab Republic,,SYP,28/09/2016,517.43,Trading Economics
Official,Syrian Arab Republic,,SYP,29/09/2016,517.43,Trading Economics
Official,Syrian Arab Republic,,SYP,30/09/2016,517.4,Trading Economics
Official,Syrian Arab Republic,,SYP,03/10/2016,517.35,Trading Economics
Official,Syrian Arab Republic,,SYP,04/10/2016,517.3,Trading Economics
Official,Syrian Arab Republic,,SYP,05/10/2016,517.25,Trading Economics
Official,Syrian Arab Republic,,SYP,06/10/2016,517.2,Trading Economics
Official,Syrian Arab Republic,,SYP,07/10/2016,517.1,Trading Economics
Official,Syrian Arab Republic,,SYP,10/10/2016,517.05,Trading Economics
Official,Syrian Arab Republic,,SYP,11/10/2016,517,Trading Economics
